the_geom,waterway_access,latitude,longitude,boat_ramp_name,asset_owner,contact_number,street,suburb,waterway_name,state,postcode,id,ramp_condition,ramp_material,has_bbq,has_fee_payable,has_kiosk,has_lighting,has_toilets,has_bins,has_pontoon_nearby,has_pontoon_ramp,number_ramp_lanes
0101000020E6100000986C13A214EB624042A9A6BB78C140C0,All Times,-33.5114969791198,151.34626869005,Booker Bay Boat Ramp,Gosford City Council,02 4325 8222,Karu Avenue,Booker Bay,Brisbane Water,NSW,2257,454,FAIR,Concrete,false,false,false,true,false,false,true,false,1
0101000020E61000002BD844DC2B936240416F6097951F40C0,Shallow At Times,-32.2467526646492,148.599104055845,Lions Park,Dubbo City Council,02 6801 4000,Bligh Street,Dubbo,Macquarie River,NSW,2830,455,GOOD,Concrete,false,false,false,true,false,false,true,false,1
0101000020E6100000F1EBDD83E209634082319FD5754540C0,All Times,-32.5426585223495,152.308900769654,Mungo Brush,National Parks And Wildlife Services,1300 072 757,Tuloa Avenue,Mungo Brush,Bombah Broadwater,NSW,2324,457,GOOD,Concrete,true,true,false,false,true,true,false,false,2
0101000020E61000002B6447710D5D62400AAFE434030B42C0,Shallow At Times,-36.0860353581066,146.907890929638,Norieul Park,Albury City Council,02 6023 8111,Hume Highway,Albury,Murray River,NSW,2640,458,FAIR,Concrete,false,false,false,true,false,false,false,false,1
0101000020E61000006F6E38E9590D6340814F37BC93EE3FC0,All Times,-31.9319417605434,152.417225465982,"Andrews Reserve Boat Ramp, Taree",Greater Taree City Council,02 6592 5399,Edinburgh Drive,Taree,Manning River,NSW,2430,459,GOOD,Concrete,true,false,false,false,true,true,false,false,2
0101000020E61000001A2883FB8EF1624027E0D82F818B40C0,All Times,-33.0898799714053,151.5487039148,Shingle Splitters Point,Lake Macquarie City Council,02 4921 0333,Queen Street,Balcolyn,Lake Macquarie,NSW,2264,460,FAIR,Concrete,true,false,false,false,true,true,false,false,1
0101000020E6100000377BDCD1D7D762403CEB7A855D6D41C0,All Times,-34.8544165468397,150.745095186832,Shoalhaven Heads - River Rd Ramp Shoalhaven River,Shoalhaven City Council,02 4429 3111,River Road,Shoalhaven Heads,Shoalhaven River,NSW,2535,461,GOOD,Concrete,true,false,true,true,true,true,true,true,1
0101000020E6100000D46C1616A1F26140C67B2C04BC5C41C0,All Times,-34.7244878022389,143.5821638525,Regatta Beach Boat Ramp,National Parks And Wildlife Services,1300 072 757,Regatta Beach Road,Yanga,Yanga Lake,NSW,2711,462,GOOD,Concrete,true,true,false,false,true,false,false,false,1
0101000020E610000000D6721FAFDD6240F7CFA31F3A2F41C0,High Tide Only,-34.3689612913003,150.927627300538,Bellambi Boat Ramp (Alternate Beach Ramp),Wollongong City Council,02 4227 7111,Robert Cram Drive,Bellambi,Ocean,NSW,2518,463,GOOD,Concrete,false,false,false,false,false,false,false,false,2
0101000020E61000007F45A0695DE662406C2F0719A3FA40C0,All Times,-33.9581023488125,151.198902905493,Port Botany - Foreshore Road,Sydney Ports,02 9296 4962,Foreshore Raod,Banksmeadow,Botany Bay,NSW,2019,464,GOOD,Concrete,false,false,false,true,true,true,true,true,4
0101000020E610000041398C69ABF362406EC6A4910D7B40C0,All Times,-32.961351590592,151.614674352526,Cockle Creek,Lake Macquarie City Council,02 4921 0333,Creek Reseve Road,Speers Point ,Lake Macquarie,NSW,2284,465,GOOD,Concrete,true,false,false,true,true,true,true,true,3
0101000020E610000024A3F22213C2624055BA30056B3642C0,Shallow At Times,-36.4251409995965,150.064836000348,Bermagui River Park Boat Ramp (Bridge),Bega Valley Shire Council,02 6499 2222,Bridge Street,Bermagui,Bermagui River,NSW,2546,466,FAIR,Concrete,false,false,false,false,true,true,false,false,2
0101000020E61000008D33D0A9C69962409EB06ABE457641C0,All Times,-34.924003412337,148.80550089516,"Good Hope Resort Boat Ramp -
Lake Burrinjuck",Good Hope Resort ,02 6227 1234,Good Hope Road,Good Hope,"Lake Burrinjuck /
Murrumbidgee River",NSW,2582,467,FAIR,Concrete,false,true,true,false,true,false,false,false,1
0101000020E61000001233AE27F861624032F814EC87FF41C0,Shallow At Times,-35.9963355162039,147.061542358621,Bowna Waters Reserve Boat Ramp,Albury City Council,02 6023 8111,Bowna Waters Road,Table Top,Lake Hume,NSW,2640,468,FAIR,Concrete,true,false,false,true,true,false,false,false,2
0101000020E6100000D6FF9238ABE46140C915FC027A5B41C0,All Times,-34.7146610003361,143.145901000126,Boundary Bend Boat Ramp ,Balranald Shire Council,03 5020 1300,Murray Valley Highway,Boundary Bend,Murray River,VIC,3599,469,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000CA1B8070D52A6340CB16484FE29B3DC0,Shallow At Times,-29.6089219618796,153.338554620945,Brooms Head Boat Ramp,Clarence Valley Council (Reserve Trust),02 6643 0200,Ocean Road,Brooms Head,Ocean,NSW,2463,470,GOOD,Sand,true,true,true,false,true,true,false,false,1
0101000020E6100000276B0B9053E16240F7D21D77CD0341C0,High Tide Only,-34.029707803309,151.041450521757,"Prince Edward Park, Woronora",Sutherland Shire Council,02 9710 0333,Prince Edward Park Road,Woronora,Woronora River,NSW,2232,471,POOR,Concrete,true,false,false,true,true,false,false,false,1
0101000020E610000025752E03D1DB6140F99CDE87F74241C0,All Times,-34.5231790387133,142.869264212358,Lake Benanee,Balranald Shire Council,03 5020 1300,Stuart Highway,Euston,Lake Benanee,NSW,2737,472,GOOD,Sand,false,false,false,false,true,true,false,false,1
0101000020E6100000CB50CEA606F062408D3D8BA1F4AB40C0,Shallow At Times,-33.343403046597,151.500811961136,The Entrance - Marine Parade,Wyong Shire Council,02 4350 5555,Marine Parade,The Entrance,Tuggerah Lake,NSW,2261,473,GOOD,Concrete,false,false,false,true,false,false,false,false,1
0101000020E6100000D54F2828F40E6240626F39882DF941C0,All Times,-35.9467020302243,144.467304304823,Torrumbarry - Upstream Of Weir,Parks Victoria,13 1963 ,Weir Road,Torrumbarry,Murray River,VIC,3526,474,GOOD,Concrete,false,false,false,false,false,false,false,false,2
0101000020E6100000F7350D7B01C2624005266436733042C0,Shallow At Times,-36.3785160054213,150.06268074589,Beauty Point Boat Ramp,Bega Valley Shire Council,02 6499 2222,Beauty Point Road,Beauty Point,Wallaga Lake,NSW,2546,475,FAIR,Unsealed,false,false,false,false,true,true,true,true,2
0101000020E61000001B5A7928D0D46240895E8C47348D41C0,Shallow At Times,-35.1031579432866,150.650409924522,Erowal Bay Boat Ramp,Shoalhaven City Council,02 4429 3111,Naval Parade,Erowal Bay,St Georges Basin,NSW,2540,476,GOOD,Concrete,false,false,false,true,false,true,true,false,2
0101000020E6100000AFE967DF20BE6240EC1FCCCD4B5D42C0,Shallow At Times,-36.7288758513167,149.941512778239,Blackfellows Lake Boat Ramp,Bega Valley Shire Council,02 6499 2222,Blackfellows Lake Road,Kalaru,Blackfellows Lake (Bega River),NSW,2550,477,POOR,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E6100000BFF31FAE56F46240FF8908928D7E40C0,All Times,-32.9886953870482,151.635581076056,Eleebana Boat Ramp,Lake Macquarie City Council,02 4921 0333,Bareki Road,Eleebana,Lake Macquarie,NSW,2282,478,GOOD,Concrete,true,false,false,true,true,true,false,false,2
0101000020E61000009A4020159AD262406DB00CF434DC3DC0,All Times,-29.860183003519,150.58130890178,Bingara Boat Ramp,Gwydir Shire Council,02 6724 2000,Old Keera Road,Bingara,Gwydir River,NSW,2404,479,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000F1BC3E57DBF26240BD09E7C6F49240C0,All Times,-33.1480950000873,151.589275000129,Gamban Road Boat Ramp,Wyong City Council,02 4350 5555,Gamban Road,Gwandalan,Lake Macquarie,NSW,2259,480,GOOD,Concrete,true,false,false,true,true,true,true,false,2
0101000020E61000000839E69F4DF36240693ADFD9529240C0,Shallow At Times,-33.1431534137708,151.603225659994,Browns Bay Boat Ramp (Nords Wharf),Lake Macquarie City Council,02 4921 0333,Branter Road,Nords Wharf,Lake Macquarie,NSW,2281,481,FAIR,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000CBB09942E7DF6240918AB13E1EE63DC0,Low Dam Level,-29.8988990004969,150.996979999711,Copeton Dam Northern Foreshores,Inverell Shire Council,02 6728 8288,Auburn Vale Road,Copeton,Copeton Dam,NSW,2360,482,GOOD,Bitumen,true,false,true,false,true,true,false,false,2
0101000020E6100000BD57A01F11D86240DB092ED21E9041C0,All Times,-35.1259405827329,150.752090275926,Murray Beach Jervis Bay,Parks Australia,02 6274 1111,Jervis Bay Road,Jervis Bay,Jervis Bay,NSW,2540,483,GOOD,Concrete,false,false,false,true,true,false,true,false,2
0101000020E610000099EFF1D20E326340841EDF9E37333CC0,All Times,-28.2000674528813,153.564309570819,Fingal Boat Harbour Boat Ramp,Tweed Shire Council,02 6670 2400,Lighthouse Parade,Fingal Head,Tweed River,NSW,2487,484,GOOD,Concrete,true,false,false,true,true,true,true,false,2
0101000020E610000058C90FE9B7F062400289F180B28D40C0,All Times,-33.1070100001689,151.52244999965,Bonnells Bay Boat Ramp (Pendlebury Park),Lake Macquarie City Council,02 4921 0333,Grand Parade,Bonnells Bay,Lake Macquarie,NSW,2264,485,GOOD,Concrete,false,false,false,true,true,true,false,false,2
0101000020E610000039AD5FE92BE86240DE57E4AF79FB40C0,All Times,-33.9646510949094,151.255360304707,Fishermans Road Boat Ramp,Randwick City Council,02 9399 0999,Fishermans Road,Malabar,Ocean,NSW,2036,486,GOOD,Concrete,false,false,false,true,false,false,false,false,1
0101000020E6100000E77A01DED81F63406513F3512BD23EC0,High Tide Only,-30.8209735125014,152.995223048106,"Stuarts Point Boat Ramp",Kempsey Shire Council,02 6566 3200,"Ocean Avenue",Stuarts Point,Macleay River,NSW,2441,487,POOR,Concrete,false,false,false,false,true,false,false,false,2
0101000020E6100000876744C021236340C46B0C630B813DC0,All Times,-29.5040800004315,153.09787000046,Weir Road Boat Ramp,Clarence Valley Council,02 6643 0200,Weir Road,Lower Southgate,Clarence River,NSW,2460,488,POOR,Not Provided,false,false,false,false,false,false,false,false,1
0101000020E6100000C0ACE944160462402402279FEBD041C0,All Times,-35.6321906033011,144.127718407055,Noorong Street Boat Ramp (Barham),The Council Of The Shire Of Wakool,03 5887 5007,Noorong Street,Barham,Murray River,NSW,2732,489,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E61000009AA6273D34DD6240DAD19F68B93C41C0,All Times,-34.4744082241411,150.912626817172,Port Kembla Boat Harbour (Darcy Rd),Wollongong City Council,02 4227 7111,Foreshore Raod,Port Kembla,Port Kembla Outer Harbour,NSW,2505,490,GOOD,Concrete,false,false,false,true,true,true,true,false,3
0101000020E61000007D729379CEF26240E3DC61E9D09040C0,All Times,-33.1313754775854,151.587704456313,Diamond Drill Point,Wyong City Council,4350 5555,Garema Road,Gwandalan,Lake Macquarie,NSW,2259,491,FAIR,Concrete,false,false,false,false,true,true,false,false,1
0101000020E610000011B1E8267C1F6340AECF1E59C5B43EC0,Shallow At Times,-30.7061362934325,152.983905271984,Boultons Crossing Reserve,Nambucca Shire Council,02 6568 2555,Gumma Road,Macksville,Warrell Creek,NSW,2447,492,FAIR,Concrete,true,true,false,false,true,true,false,false,1
0101000020E61000000828CC7C7F2963409B513AB373E43CC0,All Times,-28.892390443552,153.296812437766,Wyrallah Road Boat Ramp,Lismore City Council,1300 878 387,Wyrallah Road,Wyrallah,Wilsons River,NSW,2480,493,GOOD,Not Provided,false,false,false,false,false,false,false,false,2
0101000020E61000004C1E67DE30D7624049A0901B0C8041C0,Shallow At Times,-35.0003694969351,150.724715424922,Callala Bay Boat Ramp,Shoalhaven City Council,02 4429 3111,Watt Street,Callala Bay,Jervis Bay,NSW,2540,494,FAIR,Concrete,true,false,false,true,true,true,true,false,1
0101000020E6100000C2C8445821EE6240E749592E90A940C0,All Times,-33.3247125564556,151.441570410103,Sunshine Reserve Boat Ramp,Wyong Shire Council,02 4350 5555,Sunshine Avenue,Chittaway Point,Ourimbah Creek / Tuggerah Lake,NSW,2261,495,FAIR,Concrete,false,false,false,true,false,false,false,false,1
0101000020E610000003EF9F223AEC6240F233364344BC40C0,Shallow At Times,-33.4708332075751,151.382096588488,Kincumber Boat Ramp - Carrack Road (Kincumber Hotel),Gosford City Council,02 4325 8222,Carrack Road,Kincumber,Kincumber Broadwater,NSW,2251,496,GOOD,Concrete,false,false,false,false,false,false,true,true,1
0101000020E6100000DF8B88824AA86240E337E1BD2DB741C0,All Times,-35.4310834264468,149.259095446293,Googong Dam Boat Ramp,Act Parks And Recreations,13 22 81,Googong Dam Road,Googong,Googong Dam,NSW,2620,497,GOOD,Concrete,true,false,false,true,true,false,false,false,1
0101000020E61000004D15B1281B8A624004CCF2508C2642C0,All Times,-36.3011571107418,148.315815301767,Geehi Dam Boat Ramp,Snowy River Shire Council,02 6451 1195,Geehi Dam Road,Khancoban,Geehi River,NSW,2642,498,GOOD,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E6100000D841D3EF641363402316E08D4BD53FC0,All Times,-31.8331841156088,152.606071388828,Coopernook Boat Ramp ,Greater Taree City Council,02 6592 5399,George Gibson Drive,Coopernook ,Landsdowne River,NSW,2426,499,GOOD,Concrete,true,false,false,false,false,true,true,false,2
0101000020E6100000B6E06AF1A91F6340B49E5F9ECEFD3EC0,All Times,-30.991434000344,152.989494999643,"Kinchela Boat Ramp",Kempsey Shire Council,02 6566 3200,"Riverside Drive",Kinchela,Kinchela Creek / Macleay River,NSW,2440,500,POOR,Concrete,false,false,false,false,false,false,false,false,1
0101000020E61000009EC726D1820F6340839650521F1040C0,All Times,-32.1259558576103,152.484718871824,Riverview Place Reserve Boat Ramp,Great Lakes Council,02 6591 7222,Riverview Place,Darawank,Wallamba River,NSW,2428,501,POOR,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E61000005EA8E00681D56240D1B46233298241C0,All Times,-35.0168823463406,150.672000349793,Myola Jervis Bay,Shoalhaven City Council,02 4429 3111,Catherine Street,Myola,Currambene Creek,NSW,2540,502,FAIR,Concrete,false,false,false,false,true,false,false,false,1
0101000020E6100000DE4C48CCC29D6240D7E85BFA586A41C0,All Times,-34.8308403919961,148.930029050075,Yass River Boat Ramp,Yass Valley Council,02 6226 1477,Meehan Street,Yass,Yass Riiver,NSW,2582,503,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E610000037325C5484266340B1EA482F171C3EC0,All Times,-30.109728770544,153.2036535073,Woolgoolga,Coffs Harbour City Council,02 6648 4000,Carrington Street,Woolgoolga,Tasman Sea,NSW,2456,504,GOOD,Concrete,true,false,false,false,true,true,false,false,2
0101000020E6100000A07436B8C32D63402E48C8A5971F3DC0,All Times,-29.1234077085466,153.430141550406,South Evans Head Boat Ramp,Richmond Valley Council,02 6660 0300,Bundjalung Road,South Evans Head,Evans River,NSW,2473,505,FAIR,Concrete,false,false,false,false,false,false,false,true,3
0101000020E61000007A95691453D56240A7447B79468341C0,All Times,-35.025588212194,150.666391569346,Woollamia Regional Ramp ,Shoalhaven City Council,02 4429 3111,Frank Lewis Way,Woollamia,Currambene Creek,NSW,2540,506,FAIR,Concrete,false,false,false,true,true,true,true,false,2
0101000020E6100000022A2E3A87F362400319FEE2548940C0,All Times,-33.0729030361854,151.61025723473,Wangi Wangi Caravan Park Boat Ramp,National Parks And Wildlife Services,1300 072 757,Watkins Road,Wangi Wangi,Lake Macaquarie,NSW,2267,507,FAIR,Unsealed,false,false,true,true,true,true,true,false,2
0101000020E6100000A03F87DD768C6240A59FF33800FC41C0,All Times,-35.9687567891663,148.389509929807,Tumut Pond Reservoir Boat Ramp,Bombala Council,02 6458 3555,Snowridge Road,Cabramurra,Tumut Reservoir,NSW,2629,508,POOR,Unsealed,false,true,false,false,false,false,false,false,1
0101000020E61000006D6F947AD3E362404BE242FD030241C0,All Times,-34.0157467438299,151.119565286553,Hawkesbury Reserve (Sylvania Waters) Boat Ramp,Sutherland Shire Council,02 9710 0333,Moruya Avenua,Sylvania Waters,Georges River,NSW,2224,509,GOOD,Concrete,false,false,false,true,true,true,true,true,2
0101000020E6100000B261971EA6DF62409911A49AE2B040C0,All Times,-33.3819154072873,150.98902825896,Wisemans Ferry Boat Ramp,Hornsby Shire Council,02 9847 6672,Old Northern Road,Wisemans Ferry ,Hawkesbury River,NSW,2775,510,POOR,Concrete,false,false,true,true,true,false,true,false,1
0101000020E610000063279679ABE46140AE164EFA7B5B41C0,Shallow At Times,-34.7147210007946,143.145932000417,Boundary Bend,Swan Hill Rural City Council,03 5036 2333,Murray Valley Highway,Boundary Bend,Murray River,NSW,3599,511,FAIR,Concrete,false,false,false,false,false,true,false,false,1
0101000020E610000080B6046F48D362401D8DF8A8BF6E41C0,All Times,-34.8652240003232,150.602592000203,Nowra Wharf & Boat Ramp,Shoalhaven City Council,02 4429 3111,Wharf Road,Nowra,Shoalhaven River,NSW,2541,512,FAIR,Concrete,false,false,false,true,true,true,false,false,1
0101000020E610000097869B0B723E6240DD763959910E3EC0,Shallow At Times,-30.0569053426069,145.951421550523,Bourke Boat Ramp - Darling River,Bourke Shire Council,02 6830 8000,Mitchell Hwy,North Bourke,Darling River,NSW,2840,513,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000663549AD2ED362408BAE12F6C39441C0,All Times,-35.162230261919,150.599447863565,River Road Boat Ramp - Sussex Inlet,Shoalhaven City Council,02 4429 3111,River Road,Sussex Inlet,Sussex Inlet,NSW,2540,514,GOOD,Concrete,false,false,false,false,false,true,false,false,1
0101000020E61000009696EDF3C0F26240A1BBED138B9A40C0,Shallow At Times,-33.2073693190389,151.586053813972,"Elizabeth Bay Boat Ramp, Lake Munmorah ",Wyong Shire Council,02 4350 5555,Elizabeth Bay Drive,Lake Munmorah,Lake Munmorah,NSW,2259,515,FAIR,Concrete,false,false,true,false,true,false,false,false,1
0101000020E6100000A7D27A0AEE1A6340EC9B6E7950153FC0,All Times,-31.0832591910402,152.841557731522,"Riverside Park Boat Ramp",Kempsey Shire Council,02 6566 3200,Austral Street,Kempsey,Macleay River,NSW,2440,516,POOR,Concrete,true,false,false,false,false,true,false,false,1
0101000020E610000094CF5A3016F76240E2BB96C4BC6A40C0,All Times,-32.8338857398992,151.721458604207,Tomago - Hunter Rv North Arm,Cessnock City Council,02 4993 4100,Tomago Road,Tomago,Hunter River,NSW,2322,517,FAIR,Concrete,false,false,false,false,true,true,false,false,1
0101000020E610000052FD0D528DC662408F1B3940C66A40C0,Shallow At Times,-32.8341751364561,150.204751040767,Dunns Swamp (Wollemi National Park) Boat Ramp,National Parks And Wildlife Services,1300 072 757,Narango Road,"Olinda
(Wollemi National Park)",Cudgegong River,NSW,2849,518,GOOD,Unsealed,false,false,false,false,true,true,false,false,Informal
0101000020E61000001B87D179F00263407C7171AFF76440C0,All Times,-32.7888087562487,152.091854962572,Fishermans Bay Boat Ramp,National Parks And Wildlife Services,1300 072 757,Pacific Street,Fishermans Bay,Ocean,NSW,2316,519,POOR,Sand,false,false,false,false,true,false,false,false,1
0101000020E6100000D24E41E40BD36240EEA4CFA79E9541C0,Shallow At Times,-35.168904281987,150.595201613955,Sussex Road Boat Ramp ,Shoalhaven City Council,02 4429 3111,Sussex Road,Sussex Inlet,Sussex Inlet,NSW,2540,520,POOR,Concrete,true,false,true,false,true,true,false,false,1
